Epoch,Day,Being ID,Other Being ID,encounter_type,X,Y,Z
330,10,34622,34576,LUV,"(295,)","(36,)",0.24786961275884178
331,3,34696,34724,WAR,"(8,)","(97,)",0.22125699962144302
332,1,34808,34833,LUV,"(396,)","(253,)",0.2808724932872828
332,1,34833,34808,LUV,"(397,)","(253,)",0.27836901797823393
332,3,34808,34833,LUV,"(397,)","(254,)",0.27800123534489946
332,3,34833,34808,LUV,"(396,)","(253,)",0.2808724932872828
332,4,34808,34833,LUV,"(397,)","(253,)",0.27836901797823393
332,4,34833,34808,LUV,"(397,)","(253,)",0.27836901797823393
332,6,34808,34833,LUV,"(398,)","(254,)",0.2754994179656879
332,6,34833,34808,LUV,"(399,)","(255,)",0.27260223659571897
332,7,34808,34833,LUV,"(399,)","(256,)",0.2721770689286913
332,9,34833,34808,LUV,"(397,)","(255,)",0.27760474272915164
332,10,34833,34808,LUV,"(396,)","(254,)",0.2805047245802565
332,11,34819,34817,WAR,"(102,)","(289,)",0.39056516712294315
332,11,34833,34808,LUV,"(395,)","(253,)",0.2833781407651174
333,3,34911,34868,LUV,"(186,)","(254,)",0.6378631688744698
333,4,34911,34868,LUV,"(188,)","(256,)",0.6400583383408227
333,5,34868,34911,LUV,"(187,)","(256,)",0.6387713138533503
333,8,34905,34880,WAR,"(271,)","(95,)",0.3695351900439135
333,9,34880,34905,INF,"(272,)","(94,)",0.36599375849027116
333,13,34942,34871,INF,"(378,)","(195,)",0.29986470769160434
334,2,35069,34976,INF,"(373,)","(140,)",0.22109931054901794
335,4,35158,35116,LUV,"(131,)","(234,)",0.5224645683238285
336,5,35276,35186,INF,"(469,)","(401,)",-0.13593824043253716
336,10,35255,35215,WIN,"(444,)","(64,)",-0.0706745270014292
337,2,35383,35378,INF,"(163,)","(411,)",0.45943107803277833
337,10,35372,35281,STL,"(143,)","(265,)",0.5428369220780643
337,11,35281,35372,INF,"(143,)","(264,)",0.5434553449581716
337,11,35297,35297,INF,"(293,)","(176,)",0.4935226991196806
337,13,35364,35376,INF,"(478,)","(164,)",0.060788091362023525
338,2,35420,35390,LUV,"(38,)","(178,)",0.3118697758241686
338,3,35390,35420,LUV,"(39,)","(179,)",0.3132173465911393
338,6,35405,35479,LUV,"(43,)","(20,)",0.05892867447554386
338,11,35389,35421,INF,"(182,)","(96,)",0.4080992029409759
339,3,35591,35538,INF,"(488,)","(61,)",-0.112686826156518
340,1,35603,35612,LUV,"(377,)","(416,)",0.018487151949800336
340,6,35612,35603,LUV,"(375,)","(418,)",0.01866037632649517
340,17,35652,35652,INF,"(461,)","(93,)",-0.054622225859513526
341,1,35785,35714,STL,"(88,)","(452,)",0.25606812586289673
341,13,35786,35786,INF,"(225,)","(193,)",0.618067012660207
342,10,35822,35861,STL,"(309,)","(231,)",0.5157144418941999
342,12,35827,35846,INF,"(198,)","(26,)",0.2825598299543109
342,16,35832,35894,INF,"(20,)","(345,)",0.06818357812691755
343,3,35912,35940,LUV,"(21,)","(345,)",0.07080511731306605
343,9,35911,35953,INF,"(62,)","(22,)",0.0781934379860735
343,9,35997,35990,LUV,"(253,)","(145,)",0.5040470564960128
343,10,35997,35990,STL,"(254,)","(144,)",0.5005696000596749
345,1,36219,36178,STL,"(229,)","(50,)",0.32833275207251267
345,2,36219,36178,ESC,"(229,)","(51,)",0.3298610183624307
345,4,36154,36153,STL,"(4,)","(59,)",0.14401476081927142
345,6,36216,36161,STL,"(61,)","(132,)",0.3128676692478837
345,7,36161,36216,INF,"(62,)","(132,)",0.31416996878002124
345,14,36159,36148,INF,"(301,)","(265,)",0.534366676366687
346,2,36330,36330,INF,"(159,)","(89,)",0.369367345276564
346,9,36270,36312,WAR,"(67,)","(88,)",0.24035817559229036
346,9,36312,36270,INF,"(67,)","(87,)",0.23817812027382076
346,11,36302,36275,INF,"(172,)","(412,)",0.47056910924691897
348,1,36489,36525,STL,"(197,)","(312,)",0.6097390814887514
348,1,36525,36489,INF,"(196,)","(311,)",0.609928665100392
348,3,36453,36471,WAR,"(70,)","(494,)",0.2191836855229249
348,9,36481,36532,LUV,"(419,)","(407,)",-0.06403106100003943
348,13,36466,36466,INF,"(51,)","(265,)",0.2582729284886048
349,4,36631,36547,STL,"(104,)","(313,)",0.3713882193893398
349,5,36547,36631,INF,"(105,)","(312,)",0.37599886179477093
349,6,36545,36634,LUV,"(428,)","(10,)",-0.066696842830413
349,7,36625,36604,WAR,"(158,)","(185,)",0.5578221555455165
349,10,36634,36545,LUV,"(429,)","(7,)",-0.06898087094902712
349,11,36545,36634,LUV,"(429,)","(7,)",-0.06898087094902712
349,11,36634,36545,LUV,"(430,)","(8,)",-0.07109067842198896
349,12,36545,36634,LUV,"(431,)","(8,)",-0.07321115087119572
349,12,36634,36545,LUV,"(431,)","(9,)",-0.07316940626032738
349,13,36545,36634,LUV,"(432,)","(9,)",-0.07526579970589345
349,13,36634,36545,LUV,"(432,)","(10,)",-0.07521560051367081
349,14,36545,36634,LUV,"(433,)","(10,)",-0.07728726386667743
349,14,36595,36598,INF,"(78,)","(443,)",0.2258421367980732
349,14,36634,36545,LUV,"(432,)","(10,)",-0.07521560051367081
349,15,36545,36634,WIN,"(433,)","(10,)",-0.07728726386667743
351,2,36833,36762,STL,"(370,)","(138,)",0.2249353607866089
352,14,36921,36902,ESC,"(481,)","(341,)",-0.0061979763802455234
352,15,36902,36921,INF,"(480,)","(341,)",-0.005399369886127603
353,10,37045,37045,INF,"(306,)","(161,)",0.43537325672361993
354,5,37073,37165,LUV,"(221,)","(348,)",0.5683387333020686
355,1,37268,37214,WAR,"(481,)","(26,)",-0.1365760999753092
355,2,37214,37268,INF,"(480,)","(27,)",-0.13574563997970465
355,9,37171,37182,STL,"(54,)","(319,)",0.19217397499581035
355,10,37182,37171,INF,"(54,)","(321,)",0.18987667262589192
356,4,37356,37331,STL,"(401,)","(253,)",0.2683665732824525
356,8,37334,37328,WAR,"(292,)","(366,)",0.401871275060578
357,15,37426,37459,INF,"(254,)","(398,)",0.4386106867826456
358,1,37573,37580,STL,"(344,)","(43,)",0.14862915006614869
358,4,37534,37487,STL,"(234,)","(320,)",0.6013666330032111
358,4,37540,37569,LUV,"(483,)","(13,)",-0.14128770730520943
358,5,37487,37534,INF,"(234,)","(319,)",0.6027466178120765
358,5,37580,37573,INF,"(344,)","(43,)",0.14862915006614869
359,4,37640,37602,LUV,"(29,)","(64,)",0.15993743709886382
359,5,37602,37640,LUV,"(28,)","(63,)",0.157304539345536
360,3,37776,37716,WAR,"(347,)","(260,)",0.40804937446418627
360,4,37716,37776,INF,"(346,)","(260,)",0.41088060310706154
361,3,37817,37803,LUV,"(206,)","(359,)",0.5544480289586695
361,7,37803,37817,LUV,"(208,)","(361,)",0.5518958619695272
361,8,37803,37817,LUV,"(206,)","(361,)",0.5516937632017264
361,10,37852,37894,ESC,"(429,)","(340,)",0.07649604253811793
361,11,37838,37816,INF,"(270,)","(271,)",0.602811772936476
363,1,38083,38102,WAR,"(67,)","(488,)",0.20948304164402218
363,10,38050,38087,WAR,"(290,)","(189,)",0.5213652215557394
365,2,38269,38253,WAR,"(429,)","(434,)",-0.15746117619844516
365,8,38255,38289,LUV,"(144,)","(62,)",0.287329815786965
366,2,38342,38405,STL,"(258,)","(434,)",0.35435046344668525
366,2,38405,38342,INF,"(257,)","(433,)",0.3595274977910554
366,6,38373,38336,STL,"(322,)","(476,)",-0.0021366348047276093
369,5,38737,38740,WAR,"(172,)","(323,)",0.561879504673454
370,1,38783,38777,LUV,"(194,)","(180,)",0.5937935927484588
370,1,38843,38797,LUV,"(66,)","(282,)",0.2783394973065484
370,2,38777,38783,LUV,"(193,)","(180,)",0.5931355058381532
370,2,38794,38796,STL,"(360,)","(377,)",0.1637571887034715
370,3,38777,38783,LUV,"(192,)","(179,)",0.5908659410599505
370,3,38810,38805,LUV,"(298,)","(166,)",0.46392389874985956
370,4,38777,38783,LUV,"(193,)","(179,)",0.591550426318494
370,5,38777,38783,LUV,"(195,)","(179,)",0.5928236156135006
370,5,38783,38777,LUV,"(194,)","(179,)",0.5922030382271961
370,12,38781,38778,WIN,"(405,)","(172,)",0.19867961016901223
371,2,38871,38950,STL,"(9,)","(428,)",0.02532192254802203
371,4,38950,38871,INF,"(9,)","(430,)",0.0259027335734558
371,7,38854,38893,LUV,"(360,)","(306,)",0.3191540016733687
371,8,38854,38893,STL,"(362,)","(306,)",0.31355816365551953
373,7,39073,39082,STL,"(448,)","(249,)",0.1649631179116159
374,3,39248,39209,STL,"(173,)","(226,)",0.6157603514526719
374,6,39217,39170,LUV,"(122,)","(131,)",0.409107421670054
374,8,39224,39183,LUV,"(417,)","(387,)",-0.009314219969056563
374,9,39183,39224,LUV,"(416,)","(386,)",-0.004432847721737965
374,9,39224,39183,LUV,"(416,)","(386,)",-0.004432847721737965
374,10,39183,39224,LUV,"(415,)","(385,)",0.0004610143186987922
374,10,39224,39183,LUV,"(415,)","(385,)",0.0004610143186987922
375,9,39351,39352,LUV,"(130,)","(146,)",0.45047503136035566
375,10,39351,39352,LUV,"(131,)","(145,)",0.45049267720768765
375,11,39351,39352,LUV,"(132,)","(144,)",0.4504661770330367
375,12,39351,39352,LUV,"(133,)","(143,)",0.45039585980232427
375,12,39352,39351,LUV,"(134,)","(143,)",0.4521120108764962
375,13,39351,39352,ESC,"(133,)","(143,)",0.45039585980232427
376,2,39446,39379,WAR,"(491,)","(289,)",0.08226004896703284
376,4,39379,39379,INF,"(493,)","(288,)",0.08265277777488561
377,6,39580,39485,LUV,"(63,)","(75,)",0.20721268836437817
377,7,39485,39580,LUV,"(64,)","(75,)",0.20818246150820946
377,7,39580,39485,LUV,"(64,)","(76,)",0.21047529922414243
377,8,39485,39580,LUV,"(65,)","(76,)",0.2114645813755592
378,2,39668,39663,LUV,"(114,)","(253,)",0.464025902101311
378,3,39668,39663,WAR,"(114,)","(251,)",0.4653836194916101
378,4,39641,39642,STL,"(405,)","(199,)",0.23641377930366622
378,4,39642,39641,INF,"(405,)","(199,)",0.23641377930366622
378,8,39665,39617,LUV,"(434,)","(285,)",0.16488238376623793
378,9,39620,39621,INF,"(93,)","(202,)",0.42234332328351093
378,9,39665,39617,LUV,"(435,)","(284,)",0.16400191511451254
379,1,39795,39723,INF,"(271,)","(76,)",0.3345473203093656
380,1,39853,39816,LUV,"(433,)","(418,)",-0.12296107546271487
380,2,39816,39853,LUV,"(432,)","(417,)",-0.11832009979004869
380,3,39816,39853,LUV,"(433,)","(418,)",-0.12296107546271487
380,3,39853,39816,LUV,"(434,)","(417,)",-0.1224157485736848
380,5,39807,39820,LUV,"(191,)","(392,)",0.5072819464853993
380,5,39820,39807,LUV,"(190,)","(393,)",0.5056052775795017
380,5,39867,39814,LUV,"(321,)","(189,)",0.4445480696609726
380,6,39807,39820,LUV,"(190,)","(393,)",0.5056052775795017
380,6,39814,39867,LUV,"(321,)","(188,)",0.4431129320075984
380,6,39816,39853,LUV,"(433,)","(418,)",-0.12296107546271487
380,7,39814,39867,LUV,"(320,)","(190,)",0.44860970554203117
380,7,39816,39853,LUV,"(434,)","(417,)",-0.1224157485736848
380,8,39814,39867,LUV,"(319,)","(189,)",0.4498303642058307
380,9,39839,39873,STL,"(49,)","(111,)",0.2675286985423751
381,4,39934,39907,STL,"(227,)","(298,)",0.6323989231285189
382,2,40098,40078,STL,"(71,)","(373,)",0.20948715357301606
382,3,40078,40098,INF,"(71,)","(374,)",0.2091813667877973
383,2,40113,40207,STL,"(163,)","(18,)",0.2264123619689543
383,2,40120,40171,WAR,"(148,)","(384,)",0.4503576706339748
383,2,40171,40120,INF,"(147,)","(385,)",0.44725545397956684
383,5,40158,40193,WAR,"(128,)","(84,)",0.31533140426366546
383,5,40193,40158,INF,"(127,)","(84,)",0.31384435628745244
383,7,40172,40181,LUV,"(16,)","(450,)",0.0532068003056875
383,7,40181,40172,LUV,"(17,)","(450,)",0.05570981238582767
383,8,40181,40172,LUV,"(18,)","(451,)",0.05889120156924604
383,10,40181,40172,LUV,"(18,)","(451,)",0.05889120156924604
383,11,40172,40181,LUV,"(18,)","(452,)",0.059580124727529014
383,12,40172,40181,LUV,"(19,)","(451,)",0.06140726524726637
384,1,40271,40309,STL,"(40,)","(76,)",0.19191938808641762
384,6,40303,40234,LUV,"(435,)","(340,)",0.06363703010267582
384,7,40303,40234,LUV,"(433,)","(338,)",0.0723077296463479
384,8,40234,40303,LUV,"(433,)","(337,)",0.07452371058112545
384,8,40303,40234,LUV,"(432,)","(337,)",0.07665887254579686
384,9,40234,40303,LUV,"(432,)","(336,)",0.07886353638252075
